source_id,subzone,soil_order,soil_texture,soil_drainage,soil_depth,suitability_score,suitability_level,territorial_authority,area_m2,lat,lon,title_count
04dc60c0-9376-46be-ad17-499e765dcf7c,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,18006.766369570978,-37.80112180653393,176.05752999926844,1
04dd1eaa-da13-4cc8-914b-22e829374f1f,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,174570.0363179912,-37.76987875844444,177.68163293337503,4
04e25d34-52f3-47d7-bafc-8608cdf98044,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,174229.2778972544,-37.620015884046886,177.89612436784148,3
04e33e81-113a-49f2-b18a-fe7f975486f3,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,57759.41050029464,-37.665119686429584,176.00379093886437,1
04e41eeb-c5a8-41a6-a1eb-eca1c061e338,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,594842.9824814931,-38.00927318976396,176.96053719931746,3
04e517b9-fb4f-44e5-973b-57830f04aa89,,Raw,Sandy,Well drained,Deep,5.6,Good,Whakatane District,23103.517650715243,-37.90660366431369,176.84467034742832,1
04eddee4-abbf-430e-aff3-605677ef3705,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,706877.9208104038,-37.84314555155132,175.9765916556518,1
04ef3c36-d04c-4bf2-a4aa-95beec17f025,,Allophanic,Loamy,Well drained,Moderately Deep,9.6,Excellent,Western Bay of Plenty District,21279.108449529856,-37.81934229461428,176.0517654429133,1
04f03620-8c79-4e85-b606-302c9226266f,,Recent,Loamy,Imperfectly drained,Deep,7.9,Good,Whakatane District,18366.46775746164,-37.97497520111192,176.82666252990626,1
04fa1828-6a1c-4d1a-81d8-51a426d7bc9b,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,34418.19111267766,-37.517422609361205,175.9107555908572,1
04fa58fd-ba34-44e2-82b1-9a736b430a85,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,44075.24601913943,-37.58400781964212,175.97530122914085,1
04fa8307-0d7e-433a-a4f8-09a1fc3ff786,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Whakatane District,56364.48328834345,-37.97939318194685,176.7272448810616,1
04fc26e3-37f7-46ec-b13c-3bcd87bf119e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,21310.84059785353,-37.58008884407365,175.87977307395548,1
04ff1ec8-b990-4ae4-8b0f-f425b9a27af8,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,37082.20715951891,-38.02697050553925,177.42875198099105,1
0501102b-da17-4943-a0ee-0cd61d7ca72f,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,35417.0232400205,-37.84294973191298,176.1632694874684,1
0502e929-3c8a-401a-92f0-dac85ed47a84,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Ōpōtiki District,640848.6157985174,-38.00839288775431,177.18168717554386,1
050639cb-4b0e-4bb6-a4c7-00506e704030,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,101842.33214436844,-37.85633653064474,176.51299801488827,1
0513553e-c33a-4824-9677-9c9a70aefe71,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,50166.11644991313,-38.08106398126232,177.05425019499762,1
0521f744-ae71-404f-a7ba-1b90a27ec773,,Gley,Sandy,Poorly drained,Deep,4.0,Marginal,Whakatane District,48762.906875465495,-38.0240712631901,176.83955458255886,1
0527bda9-2ac7-43b5-8192-6b248ac90583,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,43003.86735900305,-37.775655248578765,176.4102393820274,1
0528528d-f893-4c47-9527-febb198a8cea,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,40487.55062100291,-37.85371636464178,176.3776501095199,1
052a308a-676e-44ac-97de-74e430b3df91,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,2429508.5818065857,-37.88128044205195,176.59465926955207,2
052a78e0-82e9-45da-9e49-dd1ca27880d0,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,45194.85545488111,-37.69175874611646,176.04767665372023,1
052ca093-7726-4482-a943-3479cc0c2c96,,Raw,Sandy,Well drained,Deep,5.6,Good,Whakatane District,19325.888799219752,-37.93198830189887,176.94979643530948,1
0530a106-db7e-4d2f-8262-dba65ff4df6f,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,24355.324139126344,-37.628277733463726,175.95586493705352,1
0534c7b8-b9bc-475f-a9d8-caf0e25be6fe,,Organic,Peaty,Very poorly drained,Deep,1.8,Marginal,Western Bay of Plenty District,14956.489116989076,-37.73227955891676,176.30666993243855,1
0539b5a5-091e-46fc-bb78-7e6bc87e6abf,,Gley,Sandy,Poorly drained,Deep,4.0,Marginal,Western Bay of Plenty District,127107.62868630608,-37.804123378218165,176.4453989735124,1
053f39e0-797c-4b36-bf15-f775b81b2498,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,23643.17157350481,-37.59539397550383,175.8975489174377,1
0543d5da-205f-40d2-882f-60b49371482c,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,16087.0,-37.74055547672732,176.09492177517225,1
05442fe4-4e7e-48d7-a4c0-b0e400015b12,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,19234.82883268418,-38.06593400325216,176.9780521118074,3
0544ecde-995d-410b-af44-1ad074856282,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,37134.85226124711,-37.81617505674102,176.34799531739256,1
05476036-aa24-4660-a3f4-7f6abe955182,,Podzol,Sandy,Well drained,Deep,5.2,Good,Tauranga City,1176943.4779650874,-37.67246750686972,176.1943380285477,100
0548f011-7109-4ce9-a0bf-3da0c35d85d3,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,95465.55173237364,-37.71884406282684,176.20277072935443,7
0549f99c-0c24-45e6-ab64-a341ce2397e1,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,71434.0912758146,-37.62145506812538,175.9094547959477,1
054af1ea-7346-4891-a1be-37e1e6c27aea,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,431312.6884759134,-37.67048566284748,175.99782827994102,1
055347d9-ad52-4673-b49a-52a66e8e0f77,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,126604.74168837136,-37.91814607069004,176.3627286326608,1
0558787e-c9bd-449a-bae1-8e7e809c52ac,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,11939.0,-37.81563738297266,177.62789100431095,1
0559656c-4fb8-4a60-a74a-eca2d7338b5d,Katikati,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,82893.74780980847,-37.5408730863794,175.91555089624887,1
055de7d8-6680-4f2d-986d-6f315407cdf2,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,100439.2550638928,-37.82831822473528,176.30980263235102,1
05613d08-ba17-42fb-b252-2ad1354d225f,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,12281.814992159603,-37.89281655410397,176.1215038593587,1
0562eca5-934a-4b87-af8f-508a77eb0c5e,,Raw,Sandy,Well drained,Very Shallow,4.7,Marginal,Ōpōtiki District,10660.940879670015,-37.86965786691299,177.58314398037368,2
0564284f-8fcc-44a1-9eef-7c9401210ec2,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,47696.95250630516,-37.98964024623896,176.82786362379764,1
056663a8-f13d-459b-b1d6-bbde3b6441f2,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,3568139.0,-37.85396439944304,176.2740896308799,1
056f70e9-df1d-411b-bc43-c6c983fee663,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,25661.01064893137,-37.832045770160974,176.60025950171533,1
057d29a8-4aa6-4659-9a39-df118b87d37a,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Whakatane District,82616.47281905536,-37.91423190079109,176.62415812551805,1
0580309a-97a3-478c-87b6-ae49d818f491,,Raw,Loamy,Poorly drained,Deep,6.8,Good,Whakatane District,38852.0,-37.90019121960389,176.8282976437245,1
0583bdce-05fd-431a-9832-ea953e7653f3,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,44119.71873332599,-37.75173288535936,176.14307498730616,1
0586d524-bf49-4f04-940b-b1ac9c6b265a,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,70979.86996023242,-37.812796537854375,176.35067471503214,1
058ffbd6-5c62-475a-a17d-44b23a397696,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,78745.97978001037,-38.03316578217328,176.81156109722227,1
059105b2-3652-4dc3-ada0-fed6d0da4d04,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,11096.07580312714,-37.69580057706613,176.03783039977205,1
05969141-56d7-4f81-a164-9d1e271e3f9a,Pongakawa,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,109043.01623341594,-37.817958509245024,176.45727551179726,1
059e8078-8954-4382-a95a-9ad518364802,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,20713.95880866691,-37.66646486295252,175.98263687642103,1
05a10ca7-bf03-4003-a8ba-342ec364f64d,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Whakatane District,129921.05098410787,-37.94997742589349,176.74719558499842,1
05a11fba-cbdb-4714-b83d-e7fcf760f4b4,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,11467.036453235129,-37.71826446773749,176.21652826760882,1
05a125b8-ce66-431e-aca3-bf0140cb80d2,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,24539.835804490373,-37.67392990310926,176.03205896833725,1
05a7f1de-427a-4395-9bf8-e4377110b2c6,,Raw,Sandy,Well drained,Deep,5.6,Good,Whakatane District,993877.278703262,-37.90443446833091,176.85988945788597,1
05a9df6a-fc2f-4c54-8452-0aa847bdadb3,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,11117.756486458704,-37.668079109456414,176.0623529298355,1
05b2dba0-13bd-4900-950a-4ba4f856e6b6,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,234769.63484734535,-38.04549596176408,177.28407079520073,1
05b566d4-c3dd-4d3a-96c6-952702e8242d,,Gley,Sandy,Poorly drained,Deep,4.0,Marginal,Whakatane District,3709795.162903608,-37.9951459771132,176.73040954154155,1
05be71d4-7eac-46f4-8499-bec3d8a9d3d6,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,25939.0,-37.41971557790544,175.9437194813991,1
05c1d7c1-8e00-4356-a875-8e458ba4fe3e,,Pumice,Loamy,Imperfectly drained,Deep,9.5,Excellent,Western Bay of Plenty District,55907.65032000305,-37.80259911555586,176.42049753395574,1
05c2efed-df61-4cad-b219-6dc4c40f7c0e,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,53445.36807621496,-38.04226828972437,176.74585894726275,1
05c46b7c-5b84-4e0a-bc0b-ca96de04fc3a,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,274265.0,-37.866203588860586,176.32779293434243,1
05cb5e37-f5af-41c0-9de1-00f9e5d4a2f9,,Raw,Sandy,Well drained,Very Shallow,4.7,Marginal,Ōpōtiki District,69116.0,-37.85987019569254,177.58936908096754,1
05cc10a4-d300-4642-9d2d-7b1d612beca8,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,62389.30853543194,-37.72079754456198,176.10394244432248,1
05cdf68c-81fd-4fab-bc04-2d5dac82cedd,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,75178.66864620801,-38.040245377831766,177.07077422133574,1
05cf5a0f-c19a-4702-97b6-61d12a25fab2,Te Puke,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,105835.34334131565,-37.84398764100008,176.23779093910727,1
05d7203b-872c-4358-93db-bb3eeda0a591,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,130885.06449273416,-38.05600276154434,176.96957823168003,3
05de33d0-4b4f-4fb1-bcc0-d4dfd54595a1,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,258854.8596339516,-37.58801888806123,176.03725825776488,1
05e15934-71e8-463d-9ace-cab5376f0e41,,Podzol,Loamy,Well drained,Deep,7.2,Good,Western Bay of Plenty District,38727.08783356392,-37.73633336012003,175.9769313336488,3
05e16f10-01cc-497d-bce0-bf3394e9e55e,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,99199.40563509072,-37.62295790034091,177.9034602855676,1
05e3f521-83df-488e-9ac6-39d81e0ac0a8,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,10361.482335172594,-37.77769169091907,176.14105900900063,1
05ebb735-898b-495c-a5cb-547bf5e730a4,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,19993.775256700814,-37.63194582542853,176.00523259300175,1
05f67c9b-081d-4d9f-bd36-2a5f17258034,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,169260.1147745297,-37.7123531242306,176.24486681961784,1
05fd0a5a-e8e4-4642-9c4a-94a3d6f9ddd6,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,61150.51153264534,-37.68349677817223,175.9620083565169,1
05ff8672-3ac1-4cb3-8380-00b852f74d5c,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,64909.28817318394,-37.84367278106955,176.29039794537377,1
06044648-d9f1-45ba-acb4-486d1555eb42,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,172037.04478184268,-37.849790778011325,176.086823900561,3
06045643-1cfb-4a6f-a4d3-c252c826639b,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,13942.0,-37.78339972516204,176.3819154284296,1
06089185-d816-43b1-ab7a-1d8fd242115e,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,216057.05614134017,-37.808362832252335,176.1062000231842,1
0608f9e3-217b-43ee-aa17-3977c9b006ca,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Whakatane District,92812.9169801396,-37.92776300597242,176.7352555475527,3
060c4d1b-c423-4479-9f58-06fc6b8df9fd,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,40627.02243343161,-37.99119640357164,177.3505260280186,1
060e7063-8bc4-4700-8d30-ee0c681cf46b,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,60724.77527130395,-37.851468036140425,176.42779307561324,1
0614cd69-33a6-4bb8-9631-0ca1f040812f,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,39229.571304149096,-37.59679271823961,175.94332224016838,1
061a9e7c-4018-49c2-b11f-26ae43f55000,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,816609.0,-37.87263406104366,176.1480683881242,1
061c629e-dfcb-458a-a7c0-2a75f06cc098,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,18098.862499525032,-38.14539015430125,176.92866934536096,3
061f8c2c-656a-4601-b30e-a6728cbea76e,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,123111.80771042964,-37.84281517890173,176.16634725828985,1
062095c7-55b4-43ed-b9bf-00e23380007c,Katikati,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,11914.977448067511,-37.558309183706136,175.9137039058533,1
06259d34-1277-428c-b655-1e0f78440623,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,115124.89509315224,-37.67003222115285,175.95990838087826,1
06268ec6-c8b2-4bf2-9e3b-87c898ae814e,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,24164.9754443788,-37.794617841954256,176.30393906853456,1
0628c826-fe9c-4437-98ca-873ca1f5b3af,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,399417.4730835593,-38.03111527274152,177.15596363490008,1
062c547f-b4aa-4d01-bd67-ba0cd27cd3ae,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,36138.0,-37.63847644689565,175.9009090583492,1
062fc9ac-f29d-42e3-acf9-3dff3b3a9e62,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,1798019.0,-37.91154421436132,176.25940855885622,1
06303a83-7f01-4c69-a997-acc5ead50351,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,13182.1786146309,-37.747687139508855,175.97265255834876,1
063a84d7-dcf9-44c4-ab5f-49dd9fbe41f0,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,757592.7231186437,-37.69466082776915,175.95121760284226,1
063dc09f-60e8-43c9-b966-d6dbac27de03,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,15050.271148909284,-37.9884134750108,176.97103542059523,1
063f0361-6dd2-42be-a8e0-dbd4ef294aa2,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,72314.83207124486,-37.77614423669179,176.3900743309129,1
0641096e-363d-4f60-8c21-960224749306,Katikati,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,11583.081662372686,-37.54889742236744,175.92313695462815,33
064ca6e3-df9f-4e6f-828a-34604872c49c,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,26357.6521490328,-37.63114254502239,175.95876161318833,1
064d9d41-0100-4c1a-9ef0-3e43524a905e,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,12537.0,-37.90382014487563,176.41683960310505,1
06538da7-47f7-4ee1-bce4-0cc4968a9109,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,51525.35600793848,-38.17355881514592,177.0042322807138,1
06541d75-b156-417a-85ec-74d610b0c411,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,193233.78388425015,-38.06321792827737,176.98047769709524,1
06566ccc-2cfc-41bd-a321-dd24e88a2c0f,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,23398.149508754123,-37.682762463850246,176.11452095010017,4
065a2d58-daca-434b-8160-a844ae4fe6d0,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,51552.67161967419,-37.59344961875458,175.90889831749172,1
065fb0fb-73f5-4536-b816-8fc4f2bfd5f2,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,80494.2585502178,-38.011660205884056,177.20423869630469,1
0664838a-32de-4e28-866e-40c20794c43c,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,64861.39097698392,-37.652066676785374,176.00162420382924,1
06694e75-9144-4fd3-84f9-025db9c69551,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,22336.428315112367,-37.81677192908733,176.33923812400027,1
06698ec2-8a13-4a60-a551-5ba53cd6608b,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,26539.729183371022,-37.72078379203027,176.20333447657652,23
066b54f9-a80c-4bf2-b144-da35379844db,,Recent,Sandy,Well drained,Deep,6.4,Good,Whakatane District,1575294.4513561258,-38.3739354413644,176.80877192066947,1
066bbde2-bf1d-4d91-8a7c-844cf5d405b5,,Allophanic,Loamy,Well drained,Moderately Deep,9.6,Excellent,Western Bay of Plenty District,707570.0,-37.82366848263671,176.1461153814876,3
066be42f-fa03-429c-b6e6-89d899049be9,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,19199.077729988843,-37.65981069202668,176.0001294344333,1
067dafae-93f5-4411-b670-00caba662e5a,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,40468.077395585366,-37.671672267150925,176.08214836831922,1
0691ea83-21e3-43d4-8345-ea3d8c290cdf,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,53183.407002733824,-37.74718746027429,176.09063108721793,1
069a4529-e247-4340-82e0-473872d27ad5,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,332801.0,-37.74292043008538,176.22526919364805,2
069eb551-fd0d-4ccf-ace7-d2a3996689c5,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,50989.94205648787,-37.74985364389676,176.12861151365283,1
06a067e8-7e25-49ec-87f6-9c9020ada3d2,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,14069.0,-37.844890473514255,176.36069858671596,1
06a46253-08e3-45df-9d7b-061803939e3c,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,197517.98237756395,-37.9413554905028,176.95981066240122,1
06a83bd8-ee73-4293-9b95-8dac4e6dfbc6,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,154117.0,-37.66378643364286,176.0690262303668,8
06aaa5ba-009e-4882-a23a-7de6acfc61c8,,Anthropic,Loamy,Well drained,Deep,8.0,Excellent,Tauranga City,262320.37598270416,-37.6521198785638,176.19215712109434,17
06ac2dfa-e9c1-4668-a4cb-e0638e4538f0,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,41008.64790674403,-37.98880841329965,176.7801429017032,1
06ac32ab-0441-4700-8e0d-3db2dc05907e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,71812.55094358335,-37.85164472917771,176.37124687223104,1
06b30f6e-bea7-4aa7-baa0-4e704f6e1620,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,30962.969732800186,-37.75941302010313,176.2606059655955,1
06b368e8-0190-43bb-902a-75c840177250,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,662498.0,-38.40002352784322,176.79568775131392,1
06b3cee0-128c-4a62-9ce3-fb67e3303ea2,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,13625.65189285516,-37.742691801788695,176.12357605538597,22
06b67417-0f83-4888-b348-993c22fe472c,,Podzol,Sandy,Well drained,Deep,5.2,Good,Tauranga City,31119.590876652837,-37.66463449632074,176.18576019002313,1
06b75390-b139-4ba4-94cf-25ec82495e1b,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,122874.81342398375,-37.52488477826315,175.92189070219607,1
06c2c951-a13b-4ef1-b8cd-1187196c01b5,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,101155.34165488626,-37.70175565755743,175.98976528125522,3
06c9158d-e429-4f9a-b13e-8c96cad6b702,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,18637.0,-37.64923421206819,176.02279748599813,1
06c9620a-e56b-41c7-935a-388637199091,,Podzol,Loamy,Well drained,Deep,7.2,Good,Western Bay of Plenty District,51755.42995303875,-37.72982382566478,175.98484255197016,3
06c97156-91e4-46ce-8875-29a97caf8dc4,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,13838.875963656406,-37.8219988113973,176.4081387162748,1
06d8c378-3c34-462c-b3b1-1d95761b2378,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,511964.0680175991,-37.855766019898525,176.10662392068645,1
06db9c2e-c520-44bf-bc72-8231d7e8c1a2,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,375359.5126983066,-37.72080326227432,176.0681496445568,1
06dbcfb3-3822-4dc7-b1d5-44f6aad2bb70,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,1812616.7581865543,-38.03527007348523,177.28523050275342,1
06dd534d-e3c5-4ddb-b297-205fb87ccf85,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,102931.86225044592,-37.961416155389045,176.74521675800824,1
06dd8695-2862-4b71-990f-bf342a6f3956,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,10702.994356997311,-37.83691294001483,176.1464560474692,1
06e259fb-efe5-401b-ba31-4d035aa64347,Te Puke,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,1453539.0,-37.77987916836053,176.3450174909402,1
06e5d21e-8dd4-4896-9838-3f77cde11a5e,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,751120.3702856319,-37.769231852148216,176.16104435687456,1
06e8a409-a546-4c02-9864-5a3a13bcf776,Pongakawa,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,368018.5049299606,-37.82627987308901,176.4476732085634,1
06e9f554-a7d2-4b83-90f3-3781375cffbc,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,235534.0,-37.66261288979939,176.07616906086716,12
06ea15f6-9dd1-45c5-b15f-c8a66da44c8f,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,13197.987442391732,-37.87467799043039,176.28489540428058,1
06f6216b-7900-4fa5-984a-ccf1f313da0a,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,62896.89553801995,-37.971774776214026,176.84487310286772,1
06f62fd2-8667-4a23-b31d-64c144a983b2,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,65629.80988938746,-38.00244096790434,176.91068192940548,1
06f67968-c877-469c-a260-4fada7a7830c,,Organic,Peaty,Very poorly drained,Deep,1.8,Marginal,Tauranga City,14189.658547642806,-37.701511624707166,176.2805601413881,18
06fad247-e904-4728-97ae-68a686ed93aa,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,80368.56803293363,-37.76071321296203,176.1891682869194,1
06fc20d9-cc94-4941-9bdb-4c301ab159f0,,Brown,Sandy,Well drained,Deep,6.4,Good,Western Bay of Plenty District,62703.34640577436,-37.46151056426541,175.97893274341288,2
06fc99c8-a012-49b3-81f7-185561ab934f,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,124335.92952933576,-37.64638954707783,176.01616742871624,2
070847e6-c3e0-4bdc-b806-9ae2099cb2fe,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,50971.94465024115,-37.83398517766724,176.29487532814113,1
070ad927-510f-473c-8582-eaa6f6af2b67,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,24986.92292816378,-37.61076733990895,175.8888941161554,1
070c788c-2f7d-4712-9115-579810cf226d,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,23460.077722251,-38.03182747889352,176.9645375858061,1
